utterance_id,utterance,speaker,utterance_intent,cr_directed_at,source_of_response,grounding_modality,group_id,task_id,__source,turn_index,dialogue_id,master_utterance_id,prev_speaker,prev_turn,prev2_turn,system_event,sys_to_user_transition
141,I don't know how to ask him.,U1,N,na,na,na,10,2,group10_task2.xlsx,140,10_2,10_2_U141,U2,"No, okay",Uh can we see a map of the combination uh elderly people and county type in the Southeast?,0,0
142,"Oh, maybe let's try something simpler like county type in the Southeast.",U1,Vis,na,na,na,10,2,group10_task2.xlsx,141,10_2,10_2_U142,U1,I don't know how to ask him.,"No, okay",0,0
143,Okay.,U2,N,na,na,na,10,2,group10_task2.xlsx,142,10_2,10_2_U143,U1,"Oh, maybe let's try something simpler like county type in the Southeast.",I don't know how to ask him.,0,0
144,Uh can you show a map of county type in Southeast?,U2,VR,na,na,na,10,2,group10_task2.xlsx,143,10_2,10_2_U144,U2,Okay.,"Oh, maybe let's try something simpler like county type in the Southeast.",0,0
145,Map of county type filtered by southeast,S,NS,na,na,na,10,2,group10_task2.xlsx,144,10_2,10_2_U145,U2,Uh can you show a map of county type in Southeast?,Okay.,0,0
146,Okay.,U1,N,na,na,na,10,2,group10_task2.xlsx,145,10_2,10_2_U146,S,Map of county type filtered by southeast,Uh can you show a map of county type in Southeast?,1,1
147,This works.,U1,N,na,na,na,10,2,group10_task2.xlsx,146,10_2,10_2_U147,U1,Okay.,Map of county type filtered by southeast,0,0
148,"Oh, let's try the county type in the Southeast uh I don't know.",U1,Vis,na,na,na,10,2,group10_task2.xlsx,147,10_2,10_2_U148,U1,This works.,Okay.,0,0
149,elderly percentage.,U1,VR,na,na,na,10,2,group10_task2.xlsx,148,10_2,10_2_U149,U1,"Oh, let's try the county type in the Southeast uh I don't know.",This works.,0,0
150,What else can we add?,U1,N,na,na,na,10,2,group10_task2.xlsx,149,10_2,10_2_U150,U1,elderly percentage.,"Oh, let's try the county type in the Southeast uh I don't know.",0,0
151,Yes.,U2,N,na,na,na,10,2,group10_task2.xlsx,150,10_2,10_2_U151,U1,What else can we add?,elderly percentage.,0,0
152,Uh do you have a map of county type in Southeast and elderly percentage people?...,U2,VR,na,na,na,10,2,group10_task2.xlsx,151,10_2,10_2_U152,U2,Yes.,What else can we add?,0,0
153,Uh can we see a map of the Southeast of the county type and the elderly percentage?,U1,VR,na,na,na,10,2,group10_task2.xlsx,152,10_2,10_2_U153,U2,Uh do you have a map of county type in Southeast and elderly percentage people?...,Yes.,0,0
154,Um Can I see uh a map of the county type filtered by Southeast and grouped by uh elderly percentage?,U1,VR,na,na,na,10,2,group10_task2.xlsx,153,10_2,10_2_U154,U1,Uh can we see a map of the Southeast of the county type and the elderly percentage?,Uh do you have a map of county type in Southeast and elderly percentage people?...,0,0
155,Map of county type,S,NS,na,na,na,10,2,group10_task2.xlsx,154,10_2,10_2_U155,U1,Um Can I see uh a map of the county type filtered by Southeast and grouped by uh elderly percentage?,Uh can we see a map of the Southeast of the county type and the elderly percentage?,0,0
156,Maybe we have to understand with this maps.,U2,N,na,na,na,10,2,group10_task2.xlsx,155,10_2,10_2_U156,S,Map of county type,Um Can I see uh a map of the county type filtered by Southeast and grouped by uh elderly percentage?,1,1
157,Uh Try simple ones.,U1,N,na,na,na,10,2,group10_task2.xlsx,156,10_2,10_2_U157,U2,Maybe we have to understand with this maps.,Map of county type,0,0
158,Yeah.,U2,N,na,na,na,10,2,group10_task2.xlsx,157,10_2,10_2_U158,U1,Uh Try simple ones.,Maybe we have to understand with this maps.,0,0
159,Okay.,U2,N,na,na,na,10,2,group10_task2.xlsx,158,10_2,10_2_U159,U2,Yeah.,Uh Try simple ones.,0,0
160,So what else can we see in the Southeast?,U1,N,na,na,na,10,2,group10_task2.xlsx,159,10_2,10_2_U160,U2,Okay.,Yeah.,0,0
161,Uh can we see a map of Covid risk in the Southeast?,U1,Vis,na,na,na,10,2,group10_task2.xlsx,160,10_2,10_2_U161,U1,So what else can we see in the Southeast?,Okay.,0,0
162,Maybe louder.,U2,N,na,na,na,10,2,group10_task2.xlsx,161,10_2,10_2_U162,U1,Uh can we see a map of Covid risk in the Southeast?,So what else can we see in the Southeast?,0,0
163,I don't know how to do.,U1,N,na,na,na,10,2,group10_task2.xlsx,162,10_2,10_2_U163,U2,Maybe louder.,Uh can we see a map of Covid risk in the Southeast?,0,0
164,Uh can we see a map of Covid vulnerability rank in Southeast?,U2,VR,na,na,na,10,2,group10_task2.xlsx,163,10_2,10_2_U164,U1,I don't know how to do.,Maybe louder.,0,0
165,"Oh, can we see uh a map of Covid vulnerability rank uh and Southeast?",U1,VR,na,na,na,10,2,group10_task2.xlsx,164,10_2,10_2_U165,U2,Uh can we see a map of Covid vulnerability rank in Southeast?,I don't know how to do.,0,0
166,We're saying combination before.,U1,N,na,na,na,10,2,group10_task2.xlsx,165,10_2,10_2_U166,U1,"Oh, can we see uh a map of Covid vulnerability rank uh and Southeast?",Uh can we see a map of Covid vulnerability rank in Southeast?,0,0
167,Maybe combination.,U1,N,na,na,na,10,2,group10_task2.xlsx,166,10_2,10_2_U167,U1,We're saying combination before.,"Oh, can we see uh a map of Covid vulnerability rank uh and Southeast?",0,0
168,Can we see a map of combination of Covid vulnerability rank and Southeast?,U2,VR,na,na,na,10,2,group10_task2.xlsx,167,10_2,10_2_U168,U1,Maybe combination.,We're saying combination before.,0,0
169,Okay.,U1,N,na,na,na,10,2,group10_task2.xlsx,168,10_2,10_2_U169,U2,Can we see a map of combination of Covid vulnerability rank and Southeast?,Maybe combination.,0,0
170,Uh Can we see a map of the combination Covid vulnerability risk and uh in the Southeast?,U1,VR,na,na,na,10,2,group10_task2.xlsx,169,10_2,10_2_U170,U1,Okay.,Can we see a map of combination of Covid vulnerability rank and Southeast?,0,0
171,Map of covid vulnerability rank filtered by southeast,S,NS,na,na,na,10,2,group10_task2.xlsx,170,10_2,10_2_U171,U1,Uh Can we see a map of the combination Covid vulnerability risk and uh in the Southeast?,Okay.,0,0
172,Okay.,U1,N,na,na,na,10,2,group10_task2.xlsx,171,10_2,10_2_U172,S,Map of covid vulnerability rank filtered by southeast,Uh Can we see a map of the combination Covid vulnerability risk and uh in the Southeast?,1,1
173,"Yeah, so there's definitely uh yeah, Covid vulnerability risk as we were saying before in this area.",U1,N,na,na,na,10,2,group10_task2.xlsx,172,10_2,10_2_U173,U1,Okay.,Map of covid vulnerability rank filtered by southeast,0,0
174,"Yeah, also because uh in the Southeast there is a lot of rural areas.",U2,N,na,na,na,10,2,group10_task2.xlsx,173,10_2,10_2_U174,U1,"Yeah, so there's definitely uh yeah, Covid vulnerability risk as we were saying before in this area.",Okay.,0,0
175,"Yeah, but there's also a lot of cities in.",U1,N,na,na,na,10,2,group10_task2.xlsx,174,10_2,10_2_U175,U2,"Yeah, also because uh in the Southeast there is a lot of rural areas.","Yeah, so there's definitely uh yeah, Covid vulnerability risk as we were saying before in this area.",0,0
176,Yes.,U2,N,na,na,na,10,2,group10_task2.xlsx,175,10_2,10_2_U176,U1,"Yeah, but there's also a lot of cities in.","Yeah, also because uh in the Southeast there is a lot of rural areas.",0,0
177,Like if you compare the Southeast to other regions.,U1,N,na,na,na,10,2,group10_task2.xlsx,176,10_2,10_2_U177,U2,Yes.,"Yeah, but there's also a lot of cities in.",0,0
178,"I don't know, what can we ask?",U1,N,na,na,na,10,2,group10_task2.xlsx,177,10_2,10_2_U178,U1,Like if you compare the Southeast to other regions.,Yes.,0,0
179,"Uh maybe we can see the Oh, can we see uh a map of the combination uh diabetes rate and cardiovascular disease rate?",U1,Vis,na,na,na,10,2,group10_task2.xlsx,178,10_2,10_2_U179,U1,"I don't know, what can we ask?",Like if you compare the Southeast to other regions.,0,0
180,heatmap of cardiovascular disease vs diabetes rate colored by num counties,S,NS,na,na,na,10,2,group10_task2.xlsx,179,10_2,10_2_U180,U1,"Uh maybe we can see the Oh, can we see uh a map of the combination uh diabetes rate and cardiovascular disease rate?","I don't know, what can we ask?",0,0
181,"So Yeah, very high diabetes and very high cardiovascular rate.",U1,N,na,na,na,10,2,group10_task2.xlsx,180,10_2,10_2_U181,S,heatmap of cardiovascular disease vs diabetes rate colored by num counties,"Uh maybe we can see the Oh, can we see uh a map of the combination uh diabetes rate and cardiovascular disease rate?",1,1
182,I agree.,U2,N,na,na,na,10,2,group10_task2.xlsx,181,10_2,10_2_U182,U1,"So Yeah, very high diabetes and very high cardiovascular rate.",heatmap of cardiovascular disease vs diabetes rate colored by num counties,0,0
183,Okay.,U1,N,na,na,na,10,2,group10_task2.xlsx,182,10_2,10_2_U183,U2,I agree.,"So Yeah, very high diabetes and very high cardiovascular rate.",0,0
184,Yes.,U1,N,na,na,na,10,2,group10_task2.xlsx,183,10_2,10_2_U184,U1,Okay.,I agree.,0,0
185,Like also very low.,U2,N,na,na,na,10,2,group10_task2.xlsx,184,10_2,10_2_U185,U1,Yes.,Okay.,0,0
186,Mhm.,U1,N,na,na,na,10,2,group10_task2.xlsx,185,10_2,10_2_U186,U2,Like also very low.,Yes.,0,0
187,But in general there seems to be like a trend.,U1,N,na,na,na,10,2,group10_task2.xlsx,186,10_2,10_2_U187,U1,Mhm.,Like also very low.,0,0
188,Yes.,U1,N,na,na,na,10,2,group10_task2.xlsx,187,10_2,10_2_U188,U1,But in general there seems to be like a trend.,Mhm.,0,0
189,Seems to be correlated the two disease.,U2,N,na,na,na,10,2,group10_task2.xlsx,188,10_2,10_2_U189,U1,Yes.,But in general there seems to be like a trend.,0,0
190,So we saw that cardiovascular disease and diabetes were uh more present in Southeast region.,U2,N,na,na,na,10,2,group10_task2.xlsx,189,10_2,10_2_U190,U2,Seems to be correlated the two disease.,Yes.,0,0
191,Uh can we see uh a map of the combination cardiovascular disease rate in the Southeast?,U1,VR,na,na,na,10,2,group10_task2.xlsx,190,10_2,10_2_U191,U2,So we saw that cardiovascular disease and diabetes were uh more present in Southeast region.,Seems to be correlated the two disease.,0,0
192,Map of cardiovasuclar disease rate filtered by southeast,S,NS,na,na,na,10,2,group10_task2.xlsx,191,10_2,10_2_U192,U1,Uh can we see uh a map of the combination cardiovascular disease rate in the Southeast?,So we saw that cardiovascular disease and diabetes were uh more present in Southeast region.,0,0
193,Uh it's very high.,U2,N,na,na,na,10,2,group10_task2.xlsx,192,10_2,10_2_U193,S,Map of cardiovasuclar disease rate filtered by southeast,Uh can we see uh a map of the combination cardiovascular disease rate in the Southeast?,1,1
194,Yeah.,U1,N,na,na,na,10,2,group10_task2.xlsx,193,10_2,10_2_U194,U2,Uh it's very high.,Map of cardiovasuclar disease rate filtered by southeast,0,0
195,It's very so in the diabetes I can ask.,U1,N,na,na,na,10,2,group10_task2.xlsx,194,10_2,10_2_U195,U1,Yeah.,Uh it's very high.,0,0
196,Uh and uh where where was Covid here?,U2,N,na,na,na,10,2,group10_task2.xlsx,195,10_2,10_2_U196,U1,It's very so in the diabetes I can ask.,Yeah.,0,0
197,"Yeah, Covid vulnerability.",U1,N,na,na,na,10,2,group10_task2.xlsx,196,10_2,10_2_U197,U2,Uh and uh where where was Covid here?,It's very so in the diabetes I can ask.,0,0
198,Uh can I see a heat map chart of Covid vulnerability and cardiovascular disease rate?,U2,VR,na,na,na,10,2,group10_task2.xlsx,197,10_2,10_2_U198,U1,"Yeah, Covid vulnerability.",Uh and uh where where was Covid here?,0,0
199,heatmap of cardiovascular disease vs covid vulnerability rank colored by num counties,S,NS,na,na,na,10,2,group10_task2.xlsx,198,10_2,10_2_U199,U2,Uh can I see a heat map chart of Covid vulnerability and cardiovascular disease rate?,"Yeah, Covid vulnerability.",0,0
200,"Oh, it works.",U1,N,na,na,na,10,2,group10_task2.xlsx,199,10_2,10_2_U200,S,heatmap of cardiovascular disease vs covid vulnerability rank colored by num counties,Uh can I see a heat map chart of Covid vulnerability and cardiovascular disease rate?,1,1
201,So also Okay.,U2,N,na,na,na,10,2,group10_task2.xlsx,200,10_2,10_2_U201,U1,"Oh, it works.",heatmap of cardiovascular disease vs covid vulnerability rank colored by num counties,0,0
202,"Yeah, there is also like very high cardiovascular disease and very high Covid vulnerability.",U1,N,na,na,na,10,2,group10_task2.xlsx,201,10_2,10_2_U202,U2,So also Okay.,"Oh, it works.",0,0
203,They agree.,U2,N,na,na,na,10,2,group10_task2.xlsx,202,10_2,10_2_U203,U1,"Yeah, there is also like very high cardiovascular disease and very high Covid vulnerability.",So also Okay.,0,0
204,Because we we're saying before diabetes is a risk factor.,U1,N,na,na,na,10,2,group10_task2.xlsx,203,10_2,10_2_U204,U2,They agree.,"Yeah, there is also like very high cardiovascular disease and very high Covid vulnerability.",0,0
205,But like there seems to be more of a correlation the cardiovascular and diabetes of course.,U1,N,na,na,na,10,2,group10_task2.xlsx,204,10_2,10_2_U205,U1,Because we we're saying before diabetes is a risk factor.,They agree.,0,0
206,Yes.,U2,N,na,na,na,10,2,group10_task2.xlsx,205,10_2,10_2_U206,U1,But like there seems to be more of a correlation the cardiovascular and diabetes of course.,Because we we're saying before diabetes is a risk factor.,0,0
207,So I think that uh also also in this case uh Southeast is an important region that determine in the the ,U2,N,na,na,na,10,2,group10_task2.xlsx,206,10_2,10_2_U207,U2,Yes.,But like there seems to be more of a correlation the cardiovascular and diabetes of course.,0,0
208,I can try again the elderly percentage.,U1,N,na,na,na,10,2,group10_task2.xlsx,207,10_2,10_2_U208,U2,So I think that uh also also in this case uh Southeast is an important region that determine in the the ,Yes.,0,0
209,Uh can we see a map of the combination uh county type and elderly percentage?,U1,VR,na,na,na,10,2,group10_task2.xlsx,208,10_2,10_2_U209,U1,I can try again the elderly percentage.,So I think that uh also also in this case uh Southeast is an important region that determine in the the ,0,0
210,"No, that doesn't work.",U1,N,na,na,na,10,2,group10_task2.xlsx,209,10_2,10_2_U210,U1,Uh can we see a map of the combination uh county type and elderly percentage?,I can try again the elderly percentage.,0,0
1,"Alright, so I guess we can ask Artie something.",U2,N,na,na,na,11,1,group11_task1.xlsx,0,11_1,11_1_U1,,,,0,0
2,Okay.,U2,N,na,na,na,11,1,group11_task1.xlsx,1,11_1,11_1_U2,U2,"Alright, so I guess we can ask Artie something.",,0,0
3,"So this is going to be visible all the time, right?",U2,CR,User,I,V,11,1,group11_task1.xlsx,2,11_1,11_1_U3,U2,Okay.,"Alright, so I guess we can ask Artie something.",0,0
4,"I guess, okay.",U2,N,na,na,na,11,1,group11_task1.xlsx,3,11_1,11_1_U4,U2,"So this is going to be visible all the time, right?",Okay.,0,0
5,So let's...,U2,N,na,na,na,11,1,group11_task1.xlsx,4,11_1,11_1_U5,U2,"I guess, okay.","So this is going to be visible all the time, right?",0,0
6,Do I have to call Artie?,U2,CR,User,I,K,11,1,group11_task1.xlsx,5,11_1,11_1_U6,U2,So let's...,"I guess, okay.",0,0
7,No.,U2,N,na,na,na,11,1,group11_task1.xlsx,6,11_1,11_1_U7,U2,Do I have to call Artie?,So let's...,0,0
8,I think he hears us.,U1,N,na,na,na,11,1,group11_task1.xlsx,7,11_1,11_1_U8,U2,No.,Do I have to call Artie?,0,0
9,Show me the US state.,U2,VR,na,na,na,11,1,group11_task1.xlsx,8,11_1,11_1_U9,U1,I think he hears us.,No.,0,0
10,It has a map.,U2,CR,System/User,I,K,11,1,group11_task1.xlsx,9,11_1,11_1_U10,U2,Show me the US state.,I think he hears us.,0,0
11,I don't know.,U2,N,na,na,na,11,1,group11_task1.xlsx,10,11_1,11_1_U11,U2,It has a map.,Show me the US state.,0,0
12,I think he should have this bubble coming up.,U1,N,na,na,na,11,1,group11_task1.xlsx,11,11_1,11_1_U12,U2,I don't know.,It has a map.,0,0
13,Yeah.,U2,N,na,na,na,11,1,group11_task1.xlsx,12,11_1,11_1_U13,U1,I think he should have this bubble coming up.,I don't know.,0,0
14,Can you show me the US map?,U2,VR,na,na,na,11,1,group11_task1.xlsx,13,11_1,11_1_U14,U2,Yeah.,I think he should have this bubble coming up.,0,0
15,"I think it's listening, but...",U2,N,na,na,na,11,1,group11_task1.xlsx,14,11_1,11_1_U15,U2,Can you show me the US map?,Yeah.,0,0
16,Alright.,U2,N,na,na,na,11,1,group11_task1.xlsx,15,11_1,11_1_U16,U2,"I think it's listening, but...",Can you show me the US map?,0,0
17,"Artie, can you show me Illinois map?",U1,VR,na,na,na,11,1,group11_task1.xlsx,16,11_1,11_1_U17,U2,Alright.,"I think it's listening, but...",0,0
18,I don't think you have to call it.,U2,N,na,na,na,11,1,group11_task1.xlsx,17,11_1,11_1_U18,U1,"Artie, can you show me Illinois map?",Alright.,0,0
19,"Oh, no.",U1,N,na,na,na,11,1,group11_task1.xlsx,18,11_1,11_1_U19,U2,I don't think you have to call it.,"Artie, can you show me Illinois map?",0,0
20,I should just one of these risk things.,U2,N,na,na,na,11,1,group11_task1.xlsx,19,11_1,11_1_U20,U1,"Oh, no.",I don't think you have to call it.,0,0
21,Show me COVID cases in Illinois in 2020.,U2,VR,na,na,na,11,1,group11_task1.xlsx,20,11_1,11_1_U21,U2,I should just one of these risk things.,"Oh, no.",0,0
,Line Chart of NUM_CASES  vs. Date  Filtered by IL ,S,NS,na,na,na,11,1,group11_task1.xlsx,21,11_1,11_1_U22,U2,Show me COVID cases in Illinois in 2020.,I should just one of these risk things.,0,0
